epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,1931.79,0.68652,0.34687,0.95142,0.98039,0.99189,0.98852,0.74928,0.87613,0.35817,1.02902,0.000131006,0.000131006,0.000131006
58,1962.57,0.69669,0.34652,0.94758,0.98064,0.9899,0.98899,0.74627,0.87422,0.3562,1.02957,0.000128096,0.000128096,0.000128096
59,1993.84,0.67675,0.33495,0.94746,0.98079,0.99002,0.98922,0.75001,0.87618,0.35303,1.03014,0.000125185,0.000125185,0.000125185
60,2024.64,0.68183,0.339,0.94385,0.97988,0.99025,0.98925,0.74788,0.87477,0.35587,1.03538,0.000122275,0.000122275,0.000122275
61,2055.48,0.68545,0.33697,0.95353,0.981,0.9877,0.98861,0.74545,0.87948,0.35736,1.03534,0.000119364,0.000119364,0.000119364
62,2086.4,0.67074,0.33138,0.94523,0.9806,0.99012,0.98931,0.7471,0.86521,0.35057,1.03232,0.000116453,0.000116453,0.000116453
63,2116.96,0.66869,0.33028,0.94638,0.98034,0.98988,0.98843,0.74916,0.87027,0.35146,1.03158,0.000113543,0.000113543,0.000113543
64,2147.62,0.66969,0.32699,0.94356,0.98216,0.99218,0.98934,0.74602,0.88005,0.35424,1.03458,0.000110632,0.000110632,0.000110632
65,2178.4,0.65532,0.32272,0.94184,0.98171,0.98874,0.98927,0.74933,0.86886,0.34938,1.03406,0.000107722,0.000107722,0.000107722
66,2209.2,0.65796,0.32162,0.94309,0.97671,0.99064,0.98968,0.74813,0.86699,0.34273,1.03169,0.000104811,0.000104811,0.000104811
67,2240.75,0.63765,0.31916,0.93075,0.97982,0.9875,0.98993,0.75106,0.86653,0.34688,1.02888,0.0001019,0.0001019,0.0001019
68,2272.95,0.66747,0.32693,0.947,0.97888,0.98785,0.98858,0.74702,0.86289,0.34798,1.03284,9.89898e-05,9.89898e-05,9.89898e-05
69,2310.15,0.64364,0.31886,0.93479,0.98107,0.98708,0.98925,0.75076,0.86049,0.34113,1.02996,9.60792e-05,9.60792e-05,9.60792e-05
70,2341.12,0.63508,0.31375,0.93077,0.98087,0.98926,0.98963,0.75279,0.86208,0.34363,1.0331,9.31686e-05,9.31686e-05,9.31686e-05
71,2379.12,0.63773,0.32005,0.92948,0.98435,0.99194,0.98993,0.75223,0.86757,0.34674,1.03758,9.0258e-05,9.0258e-05,9.0258e-05
72,2409.98,0.64132,0.31556,0.93575,0.97886,0.99152,0.98957,0.75536,0.86305,0.33897,1.0355,8.73474e-05,8.73474e-05,8.73474e-05
73,2441.42,0.63164,0.30759,0.9276,0.98351,0.98375,0.98944,0.74951,0.87521,0.34827,1.03792,8.44368e-05,8.44368e-05,8.44368e-05
74,2479.58,0.64202,0.31426,0.93597,0.97814,0.99291,0.98841,0.75019,0.87088,0.34273,1.03988,8.15262e-05,8.15262e-05,8.15262e-05
75,2510.7,0.63231,0.30786,0.92913,0.98301,0.99314,0.98859,0.75467,0.86123,0.34165,1.03463,7.86156e-05,7.86156e-05,7.86156e-05
76,2541.31,0.61839,0.30373,0.92635,0.97982,0.99343,0.98786,0.75242,0.86565,0.3455,1.03654,7.5705e-05,7.5705e-05,7.5705e-05
77,2572.98,0.62929,0.30511,0.93163,0.97997,0.99407,0.9881,0.74759,0.87077,0.34298,1.04159,7.27944e-05,7.27944e-05,7.27944e-05
78,2603.6,0.62142,0.30201,0.92262,0.97919,0.9917,0.98771,0.74455,0.86339,0.33999,1.04077,6.98838e-05,6.98838e-05,6.98838e-05
79,2634.25,0.61218,0.30169,0.92428,0.97984,0.99254,0.98829,0.75314,0.86043,0.335,1.03706,6.69732e-05,6.69732e-05,6.69732e-05
80,2665.43,0.59985,0.2979,0.91907,0.98117,0.99149,0.98779,0.75261,0.86625,0.33572,1.04132,6.40626e-05,6.40626e-05,6.40626e-05
81,2696.2,0.59928,0.29705,0.91897,0.98182,0.98935,0.98791,0.75058,0.85934,0.33595,1.03921,6.1152e-05,6.1152e-05,6.1152e-05
82,2730.5,0.59612,0.29351,0.91943,0.97798,0.99114,0.98825,0.75112,0.86166,0.33931,1.04092,5.82414e-05,5.82414e-05,5.82414e-05
83,2760.85,0.59659,0.2906,0.91794,0.97915,0.99004,0.98866,0.74831,0.86729,0.33684,1.04253,5.53308e-05,5.53308e-05,5.53308e-05
84,2791.89,0.604,0.29915,0.92255,0.97638,0.98968,0.98782,0.74726,0.86629,0.3436,1.04357,5.24202e-05,5.24202e-05,5.24202e-05
85,2822.62,0.60422,0.29574,0.92049,0.97919,0.99266,0.98818,0.7463,0.86897,0.33372,1.04552,4.95096e-05,4.95096e-05,4.95096e-05
86,2853.49,0.58206,0.29119,0.91484,0.97736,0.98957,0.98758,0.74457,0.87046,0.33766,1.04521,4.6599e-05,4.6599e-05,4.6599e-05
87,2884.98,0.58687,0.28682,0.91265,0.97846,0.98935,0.98832,0.74935,0.87339,0.3438,1.04735,4.36884e-05,4.36884e-05,4.36884e-05
88,2915.27,0.58776,0.28963,0.921,0.98254,0.991,0.98844,0.74607,0.87562,0.33978,1.05176,4.07778e-05,4.07778e-05,4.07778e-05
89,2945.72,0.5743,0.28013,0.90665,0.9797,0.99075,0.98721,0.74508,0.87872,0.33818,1.05384,3.78672e-05,3.78672e-05,3.78672e-05
