epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,796.674,0.71502,0.38511,0.95404,0.97972,0.98605,0.9897,0.7454,0.8848,0.39867,1.0487,0.000139738,0.000139738,0.000139738
55,811.687,0.70787,0.3779,0.95483,0.98152,0.9838,0.98778,0.74677,0.8782,0.38963,1.03691,0.000136828,0.000136828,0.000136828
56,822.184,0.69223,0.37953,0.95017,0.98139,0.98737,0.98741,0.74188,0.88163,0.3933,1.03743,0.000133917,0.000133917,0.000133917
57,836.771,0.68246,0.36644,0.94759,0.97998,0.9812,0.98599,0.74369,0.88235,0.3979,1.04418,0.000131006,0.000131006,0.000131006
58,848.517,0.68523,0.37244,0.94688,0.98138,0.98484,0.98907,0.74124,0.88315,0.39133,1.04254,0.000128096,0.000128096,0.000128096
59,863.884,0.68037,0.36528,0.94541,0.97842,0.9839,0.98921,0.74394,0.88961,0.39928,1.04334,0.000125185,0.000125185,0.000125185
60,875.004,0.6804,0.37144,0.94329,0.98068,0.98228,0.98811,0.74658,0.88573,0.39606,1.04376,0.000122275,0.000122275,0.000122275
61,889.593,0.67304,0.36605,0.94558,0.9801,0.98033,0.98809,0.74409,0.88584,0.39726,1.0512,0.000119364,0.000119364,0.000119364
62,901.119,0.66526,0.36191,0.94266,0.97979,0.98303,0.98734,0.74368,0.89184,0.39373,1.04813,0.000116453,0.000116453,0.000116453
63,915.411,0.66747,0.35903,0.93883,0.97593,0.98473,0.98718,0.7437,0.88152,0.39579,1.04427,0.000113543,0.000113543,0.000113543
64,927.357,0.66001,0.36387,0.93998,0.98083,0.98387,0.98724,0.74514,0.87237,0.39241,1.04277,0.000110632,0.000110632,0.000110632
65,942.779,0.65359,0.35889,0.93545,0.983,0.985,0.98785,0.74511,0.88263,0.38592,1.04923,0.000107722,0.000107722,0.000107722
66,954.542,0.65876,0.35618,0.93467,0.97829,0.98918,0.98829,0.74563,0.88362,0.38818,1.04822,0.000104811,0.000104811,0.000104811
67,964.948,0.64241,0.34945,0.92779,0.97785,0.98928,0.98979,0.74986,0.88197,0.38422,1.0476,0.0001019,0.0001019,0.0001019
68,979.701,0.64878,0.35643,0.93717,0.98018,0.98368,0.98863,0.74963,0.88134,0.38852,1.04631,9.89898e-05,9.89898e-05,9.89898e-05
69,991.252,0.64295,0.35068,0.92979,0.97642,0.9845,0.98718,0.75227,0.88187,0.38792,1.04319,9.60792e-05,9.60792e-05,9.60792e-05
70,1008.22,0.63228,0.34461,0.92743,0.98261,0.97778,0.98677,0.7452,0.88492,0.38404,1.04955,9.31686e-05,9.31686e-05,9.31686e-05
71,1021.45,0.6368,0.35145,0.92861,0.97759,0.98698,0.989,0.74577,0.8829,0.39353,1.04596,9.0258e-05,9.0258e-05,9.0258e-05
72,1032.75,0.62664,0.33817,0.9283,0.97816,0.98345,0.98818,0.7482,0.87969,0.37828,1.04843,8.73474e-05,8.73474e-05,8.73474e-05
73,1051.19,0.62344,0.34241,0.92585,0.98086,0.98398,0.98913,0.74869,0.87725,0.38049,1.04561,8.44368e-05,8.44368e-05,8.44368e-05
74,1062.85,0.63385,0.34614,0.92853,0.98006,0.99041,0.98825,0.74348,0.88475,0.38257,1.04463,8.15262e-05,8.15262e-05,8.15262e-05
