epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,722.375,0.76873,0.5908,0.96321,0.98269,0.98658,0.98959,0.73295,0.899,0.56778,1.00163,7.86156e-05,7.86156e-05,7.86156e-05
76,732.307,0.77952,0.58554,0.96451,0.98099,0.98972,0.98845,0.74112,0.88065,0.56029,0.99742,7.5705e-05,7.5705e-05,7.5705e-05
77,741.613,0.77483,0.58253,0.96374,0.97991,0.98311,0.9868,0.7421,0.87785,0.55898,0.99608,7.27944e-05,7.27944e-05,7.27944e-05
78,750.537,0.78211,0.58243,0.96874,0.98195,0.98946,0.98907,0.73587,0.89463,0.56499,1.00538,6.98838e-05,6.98838e-05,6.98838e-05
79,758.684,0.77378,0.58265,0.96571,0.98323,0.9882,0.98934,0.73919,0.88338,0.56005,0.9983,6.69732e-05,6.69732e-05,6.69732e-05
80,768.654,0.77493,0.5836,0.96257,0.9827,0.98784,0.9883,0.74132,0.88362,0.55714,0.99855,6.40626e-05,6.40626e-05,6.40626e-05
81,776.686,0.75663,0.56994,0.95534,0.98634,0.98968,0.98902,0.74248,0.87814,0.55196,0.99833,6.1152e-05,6.1152e-05,6.1152e-05
82,785.307,0.76523,0.57852,0.95955,0.9838,0.98672,0.98748,0.73838,0.88172,0.55335,1.00022,5.82414e-05,5.82414e-05,5.82414e-05
83,794.111,0.75526,0.57758,0.95557,0.98141,0.98647,0.98848,0.73789,0.88889,0.56146,1.00227,5.53308e-05,5.53308e-05,5.53308e-05
84,804.991,0.77943,0.57741,0.9647,0.98675,0.98048,0.98786,0.73727,0.88753,0.55857,1.0018,5.24202e-05,5.24202e-05,5.24202e-05
85,813.778,0.76197,0.57475,0.95623,0.98357,0.98216,0.98784,0.73642,0.8912,0.55552,1.00393,4.95096e-05,4.95096e-05,4.95096e-05
86,821.915,0.75554,0.57286,0.95377,0.98072,0.98541,0.98833,0.74048,0.88302,0.55188,0.99935,4.6599e-05,4.6599e-05,4.6599e-05
87,831.414,0.76114,0.56895,0.95473,0.98265,0.98859,0.98976,0.74079,0.88144,0.55023,0.99819,4.36884e-05,4.36884e-05,4.36884e-05
88,840.534,0.76372,0.56268,0.9589,0.98285,0.98628,0.98822,0.73992,0.88103,0.54839,1.00009,4.07778e-05,4.07778e-05,4.07778e-05
89,849.945,0.75175,0.56315,0.95333,0.98661,0.98547,0.9892,0.73939,0.8877,0.55099,0.99771,3.78672e-05,3.78672e-05,3.78672e-05
90,857.937,0.75648,0.57138,0.95715,0.98384,0.98775,0.98926,0.74247,0.87802,0.5504,0.99683,3.49566e-05,3.49566e-05,3.49566e-05
91,874.24,0.69132,0.5116,0.92872,0.98263,0.98908,0.98914,0.74075,0.88746,0.56108,0.99624,3.2046e-05,3.2046e-05,3.2046e-05
92,883.305,0.69172,0.50393,0.92332,0.98095,0.98707,0.98856,0.74213,0.87901,0.58265,0.98779,2.91354e-05,2.91354e-05,2.91354e-05
93,893.194,0.68754,0.50167,0.92035,0.97974,0.99032,0.98888,0.74371,0.88124,0.57833,0.99204,2.62248e-05,2.62248e-05,2.62248e-05
94,902.555,0.6873,0.50086,0.92071,0.97841,0.98963,0.98881,0.73997,0.88116,0.5616,0.99831,2.33142e-05,2.33142e-05,2.33142e-05
95,912.603,0.68192,0.49113,0.92139,0.97604,0.99047,0.98853,0.74281,0.8764,0.55454,0.9972,2.04036e-05,2.04036e-05,2.04036e-05
96,920.507,0.66948,0.48514,0.91826,0.97911,0.98995,0.9884,0.74094,0.87771,0.55343,0.99614,1.7493e-05,1.7493e-05,1.7493e-05
97,929.069,0.6779,0.48816,0.92154,0.97871,0.99048,0.98839,0.74253,0.87697,0.55045,0.99584,1.45824e-05,1.45824e-05,1.45824e-05
98,936.669,0.66608,0.48266,0.91661,0.97961,0.99073,0.98842,0.74193,0.87764,0.54674,0.996,1.16718e-05,1.16718e-05,1.16718e-05
99,945.66,0.67458,0.48543,0.91063,0.97939,0.99021,0.98836,0.74129,0.87869,0.54531,0.99761,8.7612e-06,8.7612e-06,8.7612e-06
100,953.066,0.66065,0.48078,0.91429,0.97972,0.99004,0.98845,0.74221,0.87606,0.54431,0.99737,5.8506e-06,5.8506e-06,5.8506e-06
