epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,228.874,0.97581,0.86621,1.03203,0.92199,0.91264,0.94762,0.6587,1.03197,1.01124,1.05742,0.000232877,0.000232877,0.000232877
23,236.562,0.95816,0.83144,1.02684,0.90033,0.90176,0.93831,0.63389,1.08934,1.03451,1.08396,0.000229967,0.000229967,0.000229967
24,245.148,0.94072,0.82354,1.02335,0.9092,0.92447,0.95408,0.65695,1.04742,0.96683,1.0621,0.000227056,0.000227056,0.000227056
25,253.204,0.94405,0.81999,1.02235,0.9251,0.93115,0.95889,0.67178,1.02902,0.91488,1.03173,0.000224146,0.000224146,0.000224146
26,262.461,0.94087,0.79828,1.01381,0.93941,0.93171,0.96259,0.69043,0.97464,0.85847,1.0258,0.000221235,0.000221235,0.000221235
27,271.6,0.92208,0.77883,1.00548,0.95331,0.94053,0.96715,0.70363,0.951,0.80588,1.01238,0.000218324,0.000218324,0.000218324
28,282.555,0.91335,0.76255,1.00098,0.94772,0.94736,0.97029,0.69773,0.96033,0.76737,1.02128,0.000215414,0.000215414,0.000215414
29,291.757,0.91096,0.76719,1.00825,0.96434,0.95671,0.97335,0.70631,0.9441,0.73659,1.01287,0.000212503,0.000212503,0.000212503
30,300.417,0.92697,0.75278,1.00761,0.95101,0.94268,0.96813,0.70608,0.94864,0.77795,1.0085,0.000209593,0.000209593,0.000209593
31,310.202,0.89872,0.73232,0.99457,0.96162,0.94285,0.97266,0.70555,0.94941,0.78047,1.0115,0.000206682,0.000206682,0.000206682
32,318.168,0.89614,0.73738,0.99418,0.95142,0.93629,0.97047,0.70809,0.94188,0.79928,1.01539,0.000203771,0.000203771,0.000203771
33,328.485,0.90851,0.744,1.00487,0.95124,0.95026,0.97363,0.70013,0.99226,0.79114,1.02499,0.000200861,0.000200861,0.000200861
34,336.994,0.89447,0.73007,0.99658,0.95669,0.9616,0.97376,0.70097,0.97083,0.75843,1.02601,0.00019795,0.00019795,0.00019795
35,346.014,0.88484,0.7145,0.99574,0.96226,0.96218,0.97403,0.71656,0.93653,0.71702,1.00383,0.00019504,0.00019504,0.00019504
36,355.557,0.88081,0.7139,0.99069,0.96573,0.95364,0.97398,0.70652,0.9652,0.73822,1.01685,0.000192129,0.000192129,0.000192129
37,363.777,0.88719,0.72581,1.00033,0.96326,0.95956,0.97558,0.7126,0.95216,0.72279,1.00962,0.000189218,0.000189218,0.000189218
38,373.228,0.88828,0.71426,0.99639,0.96491,0.95429,0.97176,0.71482,0.92855,0.70803,1.00073,0.000186308,0.000186308,0.000186308
39,381.048,0.89591,0.72173,0.99997,0.96948,0.95795,0.97383,0.71756,0.92558,0.69074,1.00842,0.000183397,0.000183397,0.000183397
40,390.509,0.88239,0.71254,1.00008,0.95574,0.95841,0.97188,0.71153,0.92851,0.69177,1.01363,0.000180487,0.000180487,0.000180487
41,398.857,0.88487,0.69595,1.00052,0.9551,0.95352,0.97166,0.71724,0.92286,0.70333,1.01015,0.000177576,0.000177576,0.000177576
42,408.131,0.87226,0.6917,0.99238,0.95671,0.94813,0.96912,0.71228,0.92656,0.7162,1.02243,0.000174665,0.000174665,0.000174665
43,418.202,0.85399,0.67641,0.98807,0.96339,0.9625,0.97554,0.7251,0.91262,0.67045,0.99815,0.000171755,0.000171755,0.000171755
44,426.593,0.86397,0.68438,0.98683,0.97351,0.9579,0.97623,0.71093,0.93437,0.67278,1.01886,0.000168844,0.000168844,0.000168844
45,435.299,0.85209,0.68211,0.98455,0.96623,0.96437,0.97571,0.71504,0.93586,0.67629,1.02055,0.000165934,0.000165934,0.000165934
46,443.306,0.85931,0.67919,0.98562,0.96574,0.96705,0.97602,0.72181,0.91881,0.6759,1.00928,0.000163023,0.000163023,0.000163023
47,454.118,0.84943,0.66003,0.98172,0.96008,0.96651,0.97601,0.72826,0.90326,0.66188,1.00348,0.000160112,0.000160112,0.000160112
48,463.277,0.84861,0.66543,0.98569,0.96426,0.96664,0.97787,0.72856,0.90091,0.64105,1.00327,0.000157202,0.000157202,0.000157202
49,471.582,0.83468,0.65068,0.98156,0.95727,0.96446,0.97379,0.72793,0.89776,0.64618,1.00899,0.000154291,0.000154291,0.000154291
50,480.051,0.83188,0.64873,0.98199,0.96497,0.95719,0.97479,0.72157,0.91602,0.66285,1.0067,0.000151381,0.000151381,0.000151381
51,488.376,0.84202,0.65786,0.98358,0.96341,0.96101,0.97519,0.71814,0.91246,0.65069,1.00424,0.00014847,0.00014847,0.00014847
52,497.863,0.83327,0.65587,0.98246,0.959,0.96341,0.97333,0.72286,0.90783,0.64346,1.00666,0.000145559,0.000145559,0.000145559
53,506.643,0.83636,0.64539,0.98119,0.97055,0.96383,0.97585,0.72997,0.89697,0.63195,0.99938,0.000142649,0.000142649,0.000142649
54,515.849,0.81086,0.62265,0.96889,0.96797,0.95888,0.97703,0.72748,0.9019,0.63257,1.00674,0.000139738,0.000139738,0.000139738
55,523.871,0.83112,0.64637,0.98059,0.97147,0.96941,0.9769,0.7289,0.89554,0.61656,0.99826,0.000136828,0.000136828,0.000136828
56,532.49,0.83011,0.64059,0.97697,0.96289,0.97419,0.98009,0.73136,0.89941,0.61764,1.004,0.000133917,0.000133917,0.000133917
57,541.225,0.81671,0.64359,0.98166,0.96829,0.9731,0.9767,0.72797,0.90329,0.62535,1.00161,0.000131006,0.000131006,0.000131006
58,551.876,0.82746,0.63672,0.97914,0.97498,0.97004,0.97773,0.72902,0.90081,0.61082,1.00268,0.000128096,0.000128096,0.000128096
59,560.527,0.81955,0.63048,0.97332,0.9732,0.97005,0.9778,0.72379,0.90724,0.61748,1.00474,0.000125185,0.000125185,0.000125185
60,568.9,0.8213,0.62791,0.98256,0.96762,0.97149,0.97678,0.72014,0.91524,0.61528,1.00815,0.000122275,0.000122275,0.000122275
61,577.456,0.81012,0.6177,0.97251,0.97763,0.96367,0.97876,0.72678,0.9137,0.61219,0.99803,0.000119364,0.000119364,0.000119364
62,586.698,0.80924,0.61598,0.96788,0.98107,0.96723,0.98033,0.7289,0.90162,0.59765,1.00006,0.000116453,0.000116453,0.000116453
63,596.1,0.82124,0.61792,0.9765,0.97245,0.96783,0.97765,0.72048,0.91994,0.61089,1.00831,0.000113543,0.000113543,0.000113543
64,604.962,0.81735,0.62761,0.97888,0.97752,0.96793,0.97749,0.7181,0.93477,0.61904,1.01008,0.000110632,0.000110632,0.000110632
65,614.782,0.79601,0.59997,0.96802,0.98069,0.97272,0.97923,0.73245,0.89396,0.59005,0.99546,0.000107722,0.000107722,0.000107722
66,623.398,0.80987,0.61465,0.97515,0.97272,0.97082,0.97818,0.73208,0.88519,0.5949,0.9941,0.000104811,0.000104811,0.000104811
67,633.203,0.79367,0.60241,0.96859,0.97235,0.96943,0.97588,0.7301,0.89129,0.60143,0.99223,0.0001019,0.0001019,0.0001019
68,642.569,0.78825,0.60063,0.96443,0.97162,0.97484,0.97772,0.73324,0.8926,0.58837,0.99611,9.89898e-05,9.89898e-05,9.89898e-05
69,650.443,0.78166,0.59335,0.96183,0.97765,0.96842,0.97638,0.73429,0.89118,0.59057,0.99376,9.60792e-05,9.60792e-05,9.60792e-05
70,659.554,0.7879,0.60283,0.96563,0.97242,0.97732,0.97767,0.73675,0.88327,0.58834,0.99489,9.31686e-05,9.31686e-05,9.31686e-05
71,668.756,0.78985,0.60527,0.96516,0.98371,0.97126,0.97661,0.72746,0.90734,0.59146,1.00433,9.0258e-05,9.0258e-05,9.0258e-05
72,677.797,0.78905,0.5947,0.96475,0.97909,0.97293,0.97814,0.72892,0.90313,0.58821,0.99597,8.73474e-05,8.73474e-05,8.73474e-05
73,686.161,0.77313,0.58972,0.95799,0.97907,0.97469,0.97866,0.7337,0.89617,0.58609,1.00038,8.44368e-05,8.44368e-05,8.44368e-05
74,696.793,0.77054,0.58965,0.9643,0.98364,0.96684,0.97665,0.73014,0.89434,0.58818,1.0001,8.15262e-05,8.15262e-05,8.15262e-05
75,706.353,0.78376,0.5905,0.96558,0.982,0.97448,0.97845,0.73266,0.88709,0.58115,0.998,7.86156e-05,7.86156e-05,7.86156e-05
76,714.393,0.77802,0.59069,0.96775,0.97906,0.97035,0.97662,0.7278,0.89506,0.58155,0.99675,7.5705e-05,7.5705e-05,7.5705e-05
77,723.394,0.78326,0.59176,0.96555,0.98075,0.9651,0.97612,0.72439,0.90368,0.58653,1.00586,7.27944e-05,7.27944e-05,7.27944e-05
78,731.943,0.77918,0.59083,0.96789,0.98076,0.96661,0.9765,0.73051,0.8897,0.58726,0.99412,6.98838e-05,6.98838e-05,6.98838e-05
79,742.02,0.77404,0.58125,0.95818,0.9748,0.97465,0.97829,0.73409,0.88569,0.58066,0.99902,6.69732e-05,6.69732e-05,6.69732e-05
80,749.825,0.76914,0.58001,0.95899,0.97724,0.96659,0.9791,0.73651,0.88244,0.57519,0.99879,6.40626e-05,6.40626e-05,6.40626e-05
81,759.218,0.75617,0.57425,0.95852,0.97636,0.96955,0.97824,0.73452,0.8772,0.56877,0.99287,6.1152e-05,6.1152e-05,6.1152e-05
82,767.018,0.76067,0.57471,0.95548,0.9785,0.96716,0.97797,0.73599,0.87827,0.57441,0.99083,5.82414e-05,5.82414e-05,5.82414e-05
83,776.892,0.76681,0.58368,0.96055,0.97616,0.96867,0.97995,0.73931,0.87509,0.56864,0.99391,5.53308e-05,5.53308e-05,5.53308e-05
84,785.093,0.77188,0.58361,0.96186,0.97507,0.97196,0.98053,0.73768,0.88,0.56498,0.99924,5.24202e-05,5.24202e-05,5.24202e-05
85,794.978,0.76038,0.57832,0.95958,0.97583,0.97099,0.97872,0.73563,0.87533,0.5646,0.99711,4.95096e-05,4.95096e-05,4.95096e-05
86,804.048,0.75255,0.56804,0.95581,0.97282,0.9727,0.97866,0.73764,0.87258,0.56316,0.99553,4.6599e-05,4.6599e-05,4.6599e-05
87,812.604,0.75047,0.56851,0.95426,0.97385,0.97306,0.9787,0.73548,0.87913,0.56343,0.99844,4.36884e-05,4.36884e-05,4.36884e-05
88,822.753,0.75377,0.55978,0.95046,0.97816,0.96999,0.97827,0.73703,0.8734,0.56117,0.99542,4.07778e-05,4.07778e-05,4.07778e-05
89,830.669,0.75162,0.56747,0.95229,0.9773,0.96836,0.9788,0.73381,0.88113,0.56173,0.99909,3.78672e-05,3.78672e-05,3.78672e-05
90,840.125,0.75753,0.58069,0.9589,0.97429,0.97188,0.97947,0.73621,0.8734,0.55781,0.99788,3.49566e-05,3.49566e-05,3.49566e-05
91,856.781,0.69673,0.51546,0.92859,0.97806,0.96993,0.97914,0.73521,0.87803,0.56907,0.99382,3.2046e-05,3.2046e-05,3.2046e-05
92,865.068,0.68337,0.49888,0.91959,0.97633,0.96878,0.97738,0.73179,0.88053,0.59517,0.99171,2.91354e-05,2.91354e-05,2.91354e-05
93,874.599,0.67829,0.49661,0.91446,0.97575,0.9724,0.97781,0.73336,0.8773,0.58024,0.99757,2.62248e-05,2.62248e-05,2.62248e-05
94,882.383,0.68083,0.49767,0.91854,0.9749,0.9767,0.97806,0.73427,0.87537,0.56791,0.99888,2.33142e-05,2.33142e-05,2.33142e-05
95,892.307,0.68241,0.49597,0.91823,0.97824,0.97487,0.97812,0.73509,0.87392,0.56215,0.99815,2.04036e-05,2.04036e-05,2.04036e-05
96,901.249,0.6737,0.48838,0.92274,0.979,0.97409,0.97823,0.7369,0.87215,0.55773,0.99594,1.7493e-05,1.7493e-05,1.7493e-05
97,910.778,0.67032,0.48423,0.91239,0.97869,0.97484,0.97882,0.73844,0.8736,0.55449,0.99761,1.45824e-05,1.45824e-05,1.45824e-05
98,920.089,0.66511,0.47906,0.91467,0.97841,0.97437,0.97907,0.73708,0.87404,0.55524,0.99863,1.16718e-05,1.16718e-05,1.16718e-05
99,927.511,0.67231,0.48647,0.91492,0.97815,0.97432,0.97906,0.73574,0.8739,0.5544,0.99892,8.7612e-06,8.7612e-06,8.7612e-06
100,936.506,0.6726,0.48384,0.91326,0.97893,0.97476,0.97932,0.73605,0.87421,0.55276,0.99985,5.8506e-06,5.8506e-06,5.8506e-06
